year,payment_period,n_entries,total,share,era
1774,triennial,5.0,163.0,0.03067484662576687,industrial_1760_1840
1775,annual,38.0,133.0,0.2857142857142857,industrial_1760_1840
1775,biennial,7.5,133.0,0.05639097744360902,industrial_1760_1840
1775,half_year,24.5,133.0,0.18421052631578946,industrial_1760_1840
1775,multi_year,2.0,133.0,0.015037593984962405,industrial_1760_1840
1775,one_off,48.0,133.0,0.3609022556390977,industrial_1760_1840
1775,quadrennial,1.0,133.0,0.007518796992481203,industrial_1760_1840
1775,quinquennial,0.5,133.0,0.0037593984962406013,industrial_1760_1840
1775,sesquiannual,2.5,133.0,0.018796992481203006,industrial_1760_1840
1775,triennial,9.0,133.0,0.06766917293233082,industrial_1760_1840
1776,annual,42.0,194.0,0.21649484536082475,industrial_1760_1840
1776,biennial,17.0,194.0,0.08762886597938144,industrial_1760_1840
1776,half_year,36.5,194.0,0.18814432989690721,industrial_1760_1840
1776,multi_year,5.5,194.0,0.028350515463917526,industrial_1760_1840
1776,one_off,71.5,194.0,0.36855670103092786,industrial_1760_1840
1776,quadrennial,2.0,194.0,0.010309278350515464,industrial_1760_1840
1776,quinquennial,1.0,194.0,0.005154639175257732,industrial_1760_1840
1776,sesquiannual,7.0,194.0,0.03608247422680412,industrial_1760_1840
1776,triennial,11.5,194.0,0.059278350515463915,industrial_1760_1840
1777,annual,27.0,138.5,0.19494584837545126,industrial_1760_1840
1777,biennial,15.0,138.5,0.10830324909747292,industrial_1760_1840
